date,time,group,subject,session,build,trialnum,blockcode,trialcode,correct,latency,stimulusnumber1,stimulusitem1,stimulusonset1,stimulusnumber2,stimulusitem2,stimulusonset2,stimulusnumber3,stimulusitem3,stimulusonset3,stimulusnumber4,stimulusitem4,stimulusonset4,stimulusnumber5,stimulusitem5,stimulusonset5,stimulusnumber6,stimulusitem6,stimulusonset6,stimulusnumber7,stimulusitem7,stimulusonset7,stimulusnumber8,stimulusitem8,stimulusonset8,stimulusnumber9,stimulusitem9,stimulusonset9
23.06.22,13:05:45,980335131,422087765,1,06.06.00,1,scale,instructions,1,23522,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:05:45,980335131,422087765,1,06.06.00,2,scale,like,0,9595,1,pleasant1.jpg,-16,1,pleasant2.jpg,-16,1,pleasant3.jpg,-16,1,pleasant4.jpg,-16,1,unpleasant1.jpg,-16,1,unpleasant2.jpg,-16,1,unpleasant3.jpg,-16,1,unpleasant4.jpg,-16,1,Please use the mouse to click on the desired response option!,-16
23.06.22,13:05:45,980335131,422087765,1,06.06.00,3,scale,positive,0,6961,1,pleasant1.jpg,7,1,pleasant2.jpg,7,1,pleasant3.jpg,7,1,pleasant4.jpg,7,1,unpleasant1.jpg,7,1,unpleasant2.jpg,7,1,unpleasant3.jpg,7,1,unpleasant4.jpg,7,1,Please use the mouse to click on the desired response option!,7
23.06.22,13:05:45,980335131,422087765,1,06.06.00,4,scale,prefer,0,2985,1,pleasant1.jpg,2,1,pleasant2.jpg,2,1,pleasant3.jpg,2,1,pleasant4.jpg,2,1,unpleasant1.jpg,2,1,unpleasant2.jpg,2,1,unpleasant3.jpg,2,1,unpleasant4.jpg,2,1,Please use the mouse to click on the desired response option!,2
23.06.22,13:06:04,30389744,882246022,1,06.06.00,1,scale,instructions,1,33669,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:06:04,30389744,882246022,1,06.06.00,2,scale,like,0,10965,1,pleasant1.jpg,21,1,pleasant2.jpg,21,1,pleasant3.jpg,21,1,pleasant4.jpg,21,1,unpleasant1.jpg,21,1,unpleasant2.jpg,21,1,unpleasant3.jpg,21,1,unpleasant4.jpg,21,1,Please use the mouse to click on the desired response option!,21
23.06.22,13:06:04,30389744,882246022,1,06.06.00,3,scale,positive,0,4256,1,pleasant1.jpg,-2,1,pleasant2.jpg,-2,1,pleasant3.jpg,-2,1,pleasant4.jpg,-2,1,unpleasant1.jpg,-2,1,unpleasant2.jpg,-2,1,unpleasant3.jpg,-2,1,unpleasant4.jpg,-2,1,Please use the mouse to click on the desired response option!,-2
23.06.22,13:06:04,30389744,882246022,1,06.06.00,4,scale,prefer,0,2577,1,pleasant1.jpg,-8,1,pleasant2.jpg,-8,1,pleasant3.jpg,-8,1,pleasant4.jpg,-8,1,unpleasant1.jpg,-8,1,unpleasant2.jpg,-8,1,unpleasant3.jpg,-8,1,unpleasant4.jpg,-8,1,Please use the mouse to click on the desired response option!,-8
23.06.22,13:06:24,426017455,293831276,1,06.06.00,1,scale,instructions,1,20178,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:06:24,426017455,293831276,1,06.06.00,2,scale,like,0,12677,1,pleasant1.jpg,-16,1,pleasant2.jpg,-16,1,pleasant3.jpg,-16,1,pleasant4.jpg,-16,1,unpleasant1.jpg,-16,1,unpleasant2.jpg,-16,1,unpleasant3.jpg,-16,1,unpleasant4.jpg,-16,1,Please use the mouse to click on the desired response option!,-16
23.06.22,13:06:24,426017455,293831276,1,06.06.00,3,scale,positive,0,2299,1,pleasant1.jpg,1,1,pleasant2.jpg,1,1,pleasant3.jpg,1,1,pleasant4.jpg,1,1,unpleasant1.jpg,1,1,unpleasant2.jpg,1,1,unpleasant3.jpg,1,1,unpleasant4.jpg,1,1,Please use the mouse to click on the desired response option!,1
23.06.22,13:06:24,426017455,293831276,1,06.06.00,4,scale,prefer,0,941,1,pleasant1.jpg,-3,1,pleasant2.jpg,-3,1,pleasant3.jpg,-3,1,pleasant4.jpg,-3,1,unpleasant1.jpg,-3,1,unpleasant2.jpg,-3,1,unpleasant3.jpg,-3,1,unpleasant4.jpg,-3,1,Please use the mouse to click on the desired response option!,-3
23.06.22,21:36:07,273852442,663795436,1,06.06.00,1,scale,instructions,1,30428,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,21:36:07,273852442,663795436,1,06.06.00,2,scale,like,0,16440,1,pleasant1.jpg,-15,1,pleasant2.jpg,-15,1,pleasant3.jpg,-15,1,pleasant4.jpg,-15,1,unpleasant1.jpg,-15,1,unpleasant2.jpg,-15,1,unpleasant3.jpg,-15,1,unpleasant4.jpg,-15,1,Please use the mouse to click on the desired response option!,-15
23.06.22,21:36:07,273852442,663795436,1,06.06.00,3,scale,positive,0,4941,1,pleasant1.jpg,-2,1,pleasant2.jpg,-2,1,pleasant3.jpg,-2,1,pleasant4.jpg,-2,1,unpleasant1.jpg,-2,1,unpleasant2.jpg,-2,1,unpleasant3.jpg,-2,1,unpleasant4.jpg,-2,1,Please use the mouse to click on the desired response option!,-2
23.06.22,21:36:07,273852442,663795436,1,06.06.00,4,scale,prefer,0,5672,1,pleasant1.jpg,-4,1,pleasant2.jpg,-4,1,pleasant3.jpg,-4,1,pleasant4.jpg,-4,1,unpleasant1.jpg,-4,1,unpleasant2.jpg,-4,1,unpleasant3.jpg,-4,1,unpleasant4.jpg,-4,1,Please use the mouse to click on the desired response option!,-4
23.06.22,13:06:44,613078451,464934738,1,06.06.00,1,scale,instructions,1,7988,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:06:44,613078451,464934738,1,06.06.00,2,scale,like,0,8953,1,pleasant1.jpg,1,1,pleasant2.jpg,1,1,pleasant3.jpg,1,1,pleasant4.jpg,1,1,unpleasant1.jpg,1,1,unpleasant2.jpg,1,1,unpleasant3.jpg,1,1,unpleasant4.jpg,1,1,Please use the mouse to click on the desired response option!,1
23.06.22,13:06:44,613078451,464934738,1,06.06.00,3,scale,positive,0,2737,1,pleasant1.jpg,2,1,pleasant2.jpg,2,1,pleasant3.jpg,2,1,pleasant4.jpg,2,1,unpleasant1.jpg,2,1,unpleasant2.jpg,2,1,unpleasant3.jpg,2,1,unpleasant4.jpg,2,1,Please use the mouse to click on the desired response option!,2
23.06.22,13:06:44,613078451,464934738,1,06.06.00,4,scale,prefer,0,3633,1,pleasant1.jpg,2,1,pleasant2.jpg,2,1,pleasant3.jpg,2,1,pleasant4.jpg,2,1,unpleasant1.jpg,2,1,unpleasant2.jpg,2,1,unpleasant3.jpg,2,1,unpleasant4.jpg,2,1,Please use the mouse to click on the desired response option!,2
23.06.22,13:06:38,510405090,530863876,1,06.06.00,1,scale,instructions,1,21708,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:06:38,510405090,530863876,1,06.06.00,2,scale,like,0,15078,1,pleasant1.jpg,-16,1,pleasant2.jpg,-16,1,pleasant3.jpg,-16,1,pleasant4.jpg,-16,1,unpleasant1.jpg,-16,1,unpleasant2.jpg,-16,1,unpleasant3.jpg,-16,1,unpleasant4.jpg,-16,1,Please use the mouse to click on the desired response option!,-16
23.06.22,13:06:38,510405090,530863876,1,06.06.00,3,scale,positive,0,4347,1,pleasant1.jpg,-4,1,pleasant2.jpg,-4,1,pleasant3.jpg,-4,1,pleasant4.jpg,-4,1,unpleasant1.jpg,-4,1,unpleasant2.jpg,-4,1,unpleasant3.jpg,-4,1,unpleasant4.jpg,-4,1,Please use the mouse to click on the desired response option!,-4
23.06.22,13:06:38,510405090,530863876,1,06.06.00,4,scale,prefer,0,5181,1,pleasant1.jpg,-6,1,pleasant2.jpg,-6,1,pleasant3.jpg,-6,1,pleasant4.jpg,-6,1,unpleasant1.jpg,-6,1,unpleasant2.jpg,-6,1,unpleasant3.jpg,-6,1,unpleasant4.jpg,-6,1,Please use the mouse to click on the desired response option!,-6
23.06.22,13:06:53,96305940,727031797,1,06.06.00,1,scale,instructions,1,9446,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:06:53,96305940,727031797,1,06.06.00,2,scale,like,0,6839,1,pleasant1.jpg,-8,1,pleasant2.jpg,-8,1,pleasant3.jpg,-8,1,pleasant4.jpg,-8,1,unpleasant1.jpg,-8,1,unpleasant2.jpg,-8,1,unpleasant3.jpg,-8,1,unpleasant4.jpg,-8,1,Please use the mouse to click on the desired response option!,-8
23.06.22,13:06:53,96305940,727031797,1,06.06.00,3,scale,positive,0,13772,1,pleasant1.jpg,6,1,pleasant2.jpg,6,1,pleasant3.jpg,6,1,pleasant4.jpg,6,1,unpleasant1.jpg,6,1,unpleasant2.jpg,6,1,unpleasant3.jpg,6,1,unpleasant4.jpg,6,1,Please use the mouse to click on the desired response option!,6
23.06.22,13:06:53,96305940,727031797,1,06.06.00,4,scale,prefer,0,1381,1,pleasant1.jpg,4,1,pleasant2.jpg,4,1,pleasant3.jpg,4,1,pleasant4.jpg,4,1,unpleasant1.jpg,4,1,unpleasant2.jpg,4,1,unpleasant3.jpg,4,1,unpleasant4.jpg,4,1,Please use the mouse to click on the desired response option!,4
23.06.22,13:06:48,521208572,920212493,1,06.06.00,1,scale,instructions,1,17456,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:06:48,521208572,920212493,1,06.06.00,2,scale,like,0,25677,1,pleasant1.jpg,-16,1,pleasant2.jpg,-16,1,pleasant3.jpg,-16,1,pleasant4.jpg,-16,1,unpleasant1.jpg,-16,1,unpleasant2.jpg,-16,1,unpleasant3.jpg,-16,1,unpleasant4.jpg,-16,1,Please use the mouse to click on the desired response option!,-16
23.06.22,13:06:48,521208572,920212493,1,06.06.00,3,scale,positive,0,5612,1,pleasant1.jpg,-6,1,pleasant2.jpg,-6,1,pleasant3.jpg,-6,1,pleasant4.jpg,-6,1,unpleasant1.jpg,-6,1,unpleasant2.jpg,-6,1,unpleasant3.jpg,-6,1,unpleasant4.jpg,-6,1,Please use the mouse to click on the desired response option!,-6
23.06.22,13:06:48,521208572,920212493,1,06.06.00,4,scale,prefer,0,9943,1,pleasant1.jpg,-7,1,pleasant2.jpg,-7,1,pleasant3.jpg,-7,1,pleasant4.jpg,-7,1,unpleasant1.jpg,-7,1,unpleasant2.jpg,-7,1,unpleasant3.jpg,-7,1,unpleasant4.jpg,-7,1,Please use the mouse to click on the desired response option!,-7
23.06.22,13:07:20,815939012,904883244,1,06.06.00,1,scale,instructions,1,21891,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:07:20,815939012,904883244,1,06.06.00,2,scale,like,0,5500,1,pleasant1.jpg,-16,1,pleasant2.jpg,-16,1,pleasant3.jpg,-16,1,pleasant4.jpg,-16,1,unpleasant1.jpg,-16,1,unpleasant2.jpg,-16,1,unpleasant3.jpg,-16,1,unpleasant4.jpg,-16,1,Please use the mouse to click on the desired response option!,-16
23.06.22,13:07:20,815939012,904883244,1,06.06.00,3,scale,positive,0,8219,1,pleasant1.jpg,-4,1,pleasant2.jpg,-4,1,pleasant3.jpg,-4,1,pleasant4.jpg,-4,1,unpleasant1.jpg,-4,1,unpleasant2.jpg,-4,1,unpleasant3.jpg,-4,1,unpleasant4.jpg,-4,1,Please use the mouse to click on the desired response option!,-4
23.06.22,13:07:20,815939012,904883244,1,06.06.00,4,scale,prefer,0,2177,1,pleasant1.jpg,-8,1,pleasant2.jpg,-8,1,pleasant3.jpg,-8,1,pleasant4.jpg,-8,1,unpleasant1.jpg,-8,1,unpleasant2.jpg,-8,1,unpleasant3.jpg,-8,1,unpleasant4.jpg,-8,1,Please use the mouse to click on the desired response option!,-8
23.06.22,13:07:32,122839292,753565148,1,06.06.00,1,scale,instructions,1,13488,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:07:32,122839292,753565148,1,06.06.00,2,scale,like,0,10283,1,pleasant1.jpg,-14,1,pleasant2.jpg,-14,1,pleasant3.jpg,-14,1,pleasant4.jpg,-14,1,unpleasant1.jpg,-14,1,unpleasant2.jpg,-14,1,unpleasant3.jpg,-14,1,unpleasant4.jpg,-14,1,Please use the mouse to click on the desired response option!,-14
23.06.22,13:07:32,122839292,753565148,1,06.06.00,3,scale,positive,0,5831,1,pleasant1.jpg,5,1,pleasant2.jpg,5,1,pleasant3.jpg,5,1,pleasant4.jpg,5,1,unpleasant1.jpg,5,1,unpleasant2.jpg,5,1,unpleasant3.jpg,5,1,unpleasant4.jpg,5,1,Please use the mouse to click on the desired response option!,5
23.06.22,13:07:32,122839292,753565148,1,06.06.00,4,scale,prefer,0,5068,1,pleasant1.jpg,3,1,pleasant2.jpg,3,1,pleasant3.jpg,3,1,pleasant4.jpg,3,1,unpleasant1.jpg,3,1,unpleasant2.jpg,3,1,unpleasant3.jpg,3,1,unpleasant4.jpg,3,1,Please use the mouse to click on the desired response option!,3
23.06.22,13:07:18,556859531,881713870,1,06.06.00,1,scale,instructions,1,16260,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:07:18,556859531,881713870,1,06.06.00,2,scale,like,0,23074,1,pleasant1.jpg,13,1,pleasant2.jpg,13,1,pleasant3.jpg,13,1,pleasant4.jpg,13,1,unpleasant1.jpg,13,1,unpleasant2.jpg,13,1,unpleasant3.jpg,13,1,unpleasant4.jpg,13,1,Please use the mouse to click on the desired response option!,13
23.06.22,13:07:18,556859531,881713870,1,06.06.00,3,scale,positive,0,11323,1,pleasant1.jpg,-6,1,pleasant2.jpg,-6,1,pleasant3.jpg,-6,1,pleasant4.jpg,-6,1,unpleasant1.jpg,-6,1,unpleasant2.jpg,-6,1,unpleasant3.jpg,-6,1,unpleasant4.jpg,-6,1,Please use the mouse to click on the desired response option!,-6
23.06.22,13:07:18,556859531,881713870,1,06.06.00,4,scale,prefer,0,3909,1,pleasant1.jpg,-7,1,pleasant2.jpg,-7,1,pleasant3.jpg,-7,1,pleasant4.jpg,-7,1,unpleasant1.jpg,-7,1,unpleasant2.jpg,-7,1,unpleasant3.jpg,-7,1,unpleasant4.jpg,-7,1,Please use the mouse to click on the desired response option!,-7
23.06.22,05:07:15,658756221,526570034,1,06.06.00,1,scale,instructions,1,32178,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,05:07:15,658756221,526570034,1,06.06.00,2,scale,like,0,13747,1,pleasant1.jpg,13,1,pleasant2.jpg,13,1,pleasant3.jpg,13,1,pleasant4.jpg,13,1,unpleasant1.jpg,13,1,unpleasant2.jpg,13,1,unpleasant3.jpg,13,1,unpleasant4.jpg,13,1,Please use the mouse to click on the desired response option!,13
23.06.22,05:07:15,658756221,526570034,1,06.06.00,3,scale,positive,0,9964,1,pleasant1.jpg,8,1,pleasant2.jpg,8,1,pleasant3.jpg,8,1,pleasant4.jpg,8,1,unpleasant1.jpg,8,1,unpleasant2.jpg,8,1,unpleasant3.jpg,8,1,unpleasant4.jpg,8,1,Please use the mouse to click on the desired response option!,8
23.06.22,05:07:15,658756221,526570034,1,06.06.00,4,scale,prefer,0,4236,1,pleasant1.jpg,9,1,pleasant2.jpg,9,1,pleasant3.jpg,9,1,pleasant4.jpg,9,1,unpleasant1.jpg,9,1,unpleasant2.jpg,9,1,unpleasant3.jpg,9,1,unpleasant4.jpg,9,1,Please use the mouse to click on the desired response option!,9
23.06.22,13:08:03,199664786,589607780,1,06.06.00,1,scale,instructions,1,11814,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:08:03,199664786,589607780,1,06.06.00,2,scale,like,0,7589,1,pleasant1.jpg,59,1,pleasant2.jpg,59,1,pleasant3.jpg,59,1,pleasant4.jpg,59,1,unpleasant1.jpg,59,1,unpleasant2.jpg,59,1,unpleasant3.jpg,59,1,unpleasant4.jpg,59,1,Please use the mouse to click on the desired response option!,59
23.06.22,13:08:03,199664786,589607780,1,06.06.00,3,scale,positive,0,6812,1,pleasant1.jpg,-1,1,pleasant2.jpg,-1,1,pleasant3.jpg,-1,1,pleasant4.jpg,-1,1,unpleasant1.jpg,-1,1,unpleasant2.jpg,-1,1,unpleasant3.jpg,-1,1,unpleasant4.jpg,-1,1,Please use the mouse to click on the desired response option!,-1
23.06.22,13:08:03,199664786,589607780,1,06.06.00,4,scale,prefer,0,3539,1,pleasant1.jpg,-4,1,pleasant2.jpg,-4,1,pleasant3.jpg,-4,1,pleasant4.jpg,-4,1,unpleasant1.jpg,-4,1,unpleasant2.jpg,-4,1,unpleasant3.jpg,-4,1,unpleasant4.jpg,-4,1,Please use the mouse to click on the desired response option!,-4
23.06.22,13:07:57,275011382,563522777,1,06.06.00,1,scale,instructions,1,26875,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:07:57,275011382,563522777,1,06.06.00,2,scale,like,0,11573,1,pleasant1.jpg,-16,1,pleasant2.jpg,-16,1,pleasant3.jpg,-16,1,pleasant4.jpg,-16,1,unpleasant1.jpg,-16,1,unpleasant2.jpg,-16,1,unpleasant3.jpg,-16,1,unpleasant4.jpg,-16,1,Please use the mouse to click on the desired response option!,-16
23.06.22,13:07:57,275011382,563522777,1,06.06.00,3,scale,positive,0,5020,1,pleasant1.jpg,-4,1,pleasant2.jpg,-4,1,pleasant3.jpg,-4,1,pleasant4.jpg,-4,1,unpleasant1.jpg,-4,1,unpleasant2.jpg,-4,1,unpleasant3.jpg,-4,1,unpleasant4.jpg,-4,1,Please use the mouse to click on the desired response option!,-4
23.06.22,13:07:57,275011382,563522777,1,06.06.00,4,scale,prefer,0,9730,1,pleasant1.jpg,60,1,pleasant2.jpg,60,1,pleasant3.jpg,60,1,pleasant4.jpg,60,1,unpleasant1.jpg,60,1,unpleasant2.jpg,60,1,unpleasant3.jpg,60,1,unpleasant4.jpg,60,1,Please use the mouse to click on the desired response option!,60
23.06.22,05:09:16,273333206,751712225,1,06.06.00,1,scale,instructions,1,16482,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,05:09:16,273333206,751712225,1,06.06.00,2,scale,like,0,18135,1,pleasant1.jpg,-14,1,pleasant2.jpg,-14,1,pleasant3.jpg,-14,1,pleasant4.jpg,-14,1,unpleasant1.jpg,-14,1,unpleasant2.jpg,-14,1,unpleasant3.jpg,-14,1,unpleasant4.jpg,-14,1,Please use the mouse to click on the desired response option!,-14
23.06.22,05:09:16,273333206,751712225,1,06.06.00,3,scale,positive,0,4162,1,pleasant1.jpg,0,1,pleasant2.jpg,0,1,pleasant3.jpg,0,1,pleasant4.jpg,0,1,unpleasant1.jpg,0,1,unpleasant2.jpg,0,1,unpleasant3.jpg,0,1,unpleasant4.jpg,0,1,Please use the mouse to click on the desired response option!,0
23.06.22,05:09:16,273333206,751712225,1,06.06.00,4,scale,prefer,0,3842,1,pleasant1.jpg,1,1,pleasant2.jpg,1,1,pleasant3.jpg,1,1,pleasant4.jpg,1,1,unpleasant1.jpg,1,1,unpleasant2.jpg,1,1,unpleasant3.jpg,1,1,unpleasant4.jpg,1,1,Please use the mouse to click on the desired response option!,1
23.06.22,13:08:26,694899706,373740279,1,06.06.00,1,scale,instructions,1,22105,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:08:26,694899706,373740279,1,06.06.00,2,scale,like,0,16347,1,pleasant1.jpg,15,1,pleasant2.jpg,15,1,pleasant3.jpg,15,1,pleasant4.jpg,15,1,unpleasant1.jpg,15,1,unpleasant2.jpg,15,1,unpleasant3.jpg,15,1,unpleasant4.jpg,15,1,Please use the mouse to click on the desired response option!,15
23.06.22,13:08:26,694899706,373740279,1,06.06.00,3,scale,positive,0,2685,1,pleasant1.jpg,-6,1,pleasant2.jpg,-6,1,pleasant3.jpg,-6,1,pleasant4.jpg,-6,1,unpleasant1.jpg,-6,1,unpleasant2.jpg,-6,1,unpleasant3.jpg,-6,1,unpleasant4.jpg,-6,1,Please use the mouse to click on the desired response option!,-6
23.06.22,13:08:26,694899706,373740279,1,06.06.00,4,scale,prefer,0,10760,1,pleasant1.jpg,-7,1,pleasant2.jpg,-7,1,pleasant3.jpg,-7,1,pleasant4.jpg,-7,1,unpleasant1.jpg,-7,1,unpleasant2.jpg,-7,1,unpleasant3.jpg,-7,1,unpleasant4.jpg,-7,1,Please use the mouse to click on the desired response option!,-7
23.06.22,13:09:23,123114412,681045009,1,06.06.00,1,scale,instructions,1,15175,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:09:23,123114412,681045009,1,06.06.00,2,scale,like,0,4436,1,pleasant1.jpg,6,1,pleasant2.jpg,6,1,pleasant3.jpg,6,1,pleasant4.jpg,6,1,unpleasant1.jpg,6,1,unpleasant2.jpg,6,1,unpleasant3.jpg,6,1,unpleasant4.jpg,6,1,Please use the mouse to click on the desired response option!,6
23.06.22,13:09:23,123114412,681045009,1,06.06.00,3,scale,positive,0,4636,1,pleasant1.jpg,6,1,pleasant2.jpg,6,1,pleasant3.jpg,6,1,pleasant4.jpg,6,1,unpleasant1.jpg,6,1,unpleasant2.jpg,6,1,unpleasant3.jpg,6,1,unpleasant4.jpg,6,1,Please use the mouse to click on the desired response option!,6
23.06.22,13:09:23,123114412,681045009,1,06.06.00,4,scale,prefer,0,5506,1,pleasant1.jpg,6,1,pleasant2.jpg,6,1,pleasant3.jpg,6,1,pleasant4.jpg,6,1,unpleasant1.jpg,6,1,unpleasant2.jpg,6,1,unpleasant3.jpg,6,1,unpleasant4.jpg,6,1,Please use the mouse to click on the desired response option!,6
23.06.22,13:09:21,28800984,855399085,1,06.06.00,1,scale,instructions,1,40152,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:09:21,28800984,855399085,1,06.06.00,2,scale,like,0,13192,1,pleasant1.jpg,10,1,pleasant2.jpg,10,1,pleasant3.jpg,10,1,pleasant4.jpg,10,1,unpleasant1.jpg,10,1,unpleasant2.jpg,10,1,unpleasant3.jpg,10,1,unpleasant4.jpg,10,1,Please use the mouse to click on the desired response option!,10
23.06.22,13:09:21,28800984,855399085,1,06.06.00,3,scale,positive,0,4752,1,pleasant1.jpg,5,1,pleasant2.jpg,5,1,pleasant3.jpg,5,1,pleasant4.jpg,5,1,unpleasant1.jpg,5,1,unpleasant2.jpg,5,1,unpleasant3.jpg,5,1,unpleasant4.jpg,5,1,Please use the mouse to click on the desired response option!,5
